date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
2020-11-20,Panama,152289.0,1200.0,16609.0,2932.0,10.0
2020-11-21,Panama,153577.0,1288.0,16271.0,2946.0,14.0
2020-11-22,Panama,154783.0,1206.0,15864.0,2957.0,11.0
2020-11-23,Panama,155658.0,875.0,15681.0,2973.0,16.0
2020-11-24,Panama,156930.0,1272.0,15937.0,2986.0,13.0
2020-11-25,Panama,158532.0,1602.0,16174.0,3002.0,16.0
2020-11-26,Panama,160287.0,1755.0,16293.0,3018.0,16.0
2020-11-27,Panama,161744.0,1457.0,16668.0,3030.0,12.0
2020-11-28,Panama,163453.0,1709.0,17542.0,3039.0,9.0
2020-11-29,Panama,164729.0,1276.0,18053.0,3060.0,21.0
2020-11-30,Panama,165806.0,1077.0,18265.0,3079.0,19.0
2020-12-01,Panama,167311.0,1505.0,18695.0,3098.0,19.0
2020-12-02,Panama,169339.0,2028.0,19649.0,3114.0,16.0
2020-12-03,Panama,171219.0,1880.0,19682.0,3141.0,27.0
2020-12-04,Panama,173607.0,2388.0,20402.0,3154.0,13.0
2020-12-05,Panama,175907.0,2300.0,21487.0,3173.0,19.0
2020-12-06,Panama,177719.0,1812.0,21636.0,3193.0,20.0
2020-12-07,Panama,179230.0,1511.0,21688.0,3212.0,19.0
2020-12-08,Panama,181166.0,1936.0,22055.0,3241.0,29.0
2020-12-09,Panama,182977.0,1811.0,22843.0,3264.0,23.0
2020-12-10,Panama,185424.0,2447.0,24249.0,3287.0,23.0
2020-12-11,Panama,187779.0,2355.0,25400.0,3309.0,22.0
2020-12-12,Panama,190585.0,2806.0,26613.0,3331.0,22.0
2020-12-13,Panama,193007.0,2422.0,27546.0,3356.0,25.0
2020-12-14,Panama,194619.0,1612.0,27903.0,3382.0,26.0
2020-12-15,Panama,196987.0,2368.0,28721.0,3411.0,29.0
2020-12-16,Panama,199947.0,2960.0,29908.0,3439.0,28.0
2020-12-17,Panama,203295.0,3348.0,31576.0,3481.0,42.0
2020-12-18,Panama,206310.0,3015.0,32636.0,3504.0,23.0
2020-12-19,Panama,209584.0,3274.0,34312.0,3527.0,23.0
2020-12-20,Panama,212339.0,2755.0,35265.0,3566.0,39.0
2020-12-21,Panama,214038.0,1699.0,35490.0,3597.0,31.0
2020-12-22,Panama,217202.0,3164.0,37142.0,3632.0,35.0
2020-12-23,Panama,220261.0,3059.0,38457.0,3664.0,32.0
2020-12-24,Panama,223674.0,3413.0,39914.0,3715.0,51.0
2020-12-25,Panama,226660.0,2986.0,41155.0,3756.0,41.0
2020-12-26,Panama,228724.0,2064.0,41403.0,3799.0,43.0
2020-12-27,Panama,231357.0,2633.0,41551.0,3840.0,41.0
2020-12-28,Panama,233705.0,2348.0,42261.0,3892.0,52.0
2020-12-29,Panama,238279.0,4574.0,44582.0,3933.0,41.0
2020-12-30,Panama,242744.0,4465.0,46168.0,3975.0,42.0
2020-12-31,Panama,246790.0,4046.0,47630.0,4022.0,47.0
2020-2-01,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-02,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-03,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-04,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-05,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-06,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-07,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-08,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-09,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-10,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-11,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-12,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-13,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-14,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-15,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-16,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-17,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-18,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-19,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-20,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-21,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-22,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-23,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-24,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-25,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-26,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-27,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-28,Panama,0.0,0.0,0.0,0.0,0.0
2020-2-29,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-01,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-02,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-03,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-04,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-05,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-06,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-07,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-08,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-09,Panama,0.0,0.0,0.0,0.0,0.0
2020-3-10,Panama,1.0,0.0,1.0,0.0,0.0
2020-3-11,Panama,14.0,13.0,13.0,1.0,1.0
2020-3-12,Panama,14.0,0.0,13.0,1.0,0.0
2020-3-13,Panama,27.0,13.0,26.0,1.0,0.0
2020-3-14,Panama,43.0,16.0,42.0,1.0,0.0
2020-3-15,Panama,55.0,12.0,54.0,1.0,0.0
2020-3-16,Panama,69.0,14.0,68.0,1.0,0.0
2020-3-17,Panama,69.0,0.0,68.0,1.0,0.0
2020-3-18,Panama,109.0,40.0,108.0,1.0,0.0
2020-3-19,Panama,137.0,28.0,135.0,1.0,0.0
2020-3-20,Panama,200.0,63.0,198.0,1.0,0.0
2020-3-21,Panama,245.0,45.0,241.0,3.0,2.0
2020-3-22,Panama,313.0,68.0,309.0,3.0,0.0
2020-3-23,Panama,345.0,32.0,338.0,6.0,3.0
2020-3-24,Panama,443.0,98.0,436.0,6.0,0.0
2020-3-25,Panama,558.0,115.0,548.0,8.0,2.0
2020-3-26,Panama,674.0,116.0,663.0,9.0,1.0
2020-3-27,Panama,786.0,112.0,770.0,14.0,5.0
2020-3-28,Panama,901.0,115.0,880.0,17.0,3.0
2020-3-29,Panama,989.0,88.0,961.0,24.0,7.0
2020-3-30,Panama,1075.0,86.0,1039.0,27.0,3.0
2020-3-31,Panama,1181.0,106.0,1142.0,30.0,3.0
2020-4-01,Panama,1317.0,136.0,1276.0,32.0,2.0
2020-4-02,Panama,1475.0,158.0,1429.0,37.0,5.0
2020-4-03,Panama,1673.0,198.0,1622.0,41.0,4.0
2020-4-04,Panama,1801.0,128.0,1742.0,46.0,5.0
2020-4-05,Panama,1801.0,0.0,1742.0,46.0,0.0
2020-4-06,Panama,2100.0,299.0,2031.0,55.0,9.0
2020-4-07,Panama,2100.0,0.0,2031.0,55.0,0.0
2020-4-08,Panama,2528.0,428.0,2449.0,63.0,8.0
2020-4-09,Panama,2752.0,224.0,2670.0,66.0,3.0
2020-4-10,Panama,2974.0,222.0,2883.0,74.0,8.0
2020-4-11,Panama,3234.0,260.0,3132.0,79.0,5.0
2020-4-12,Panama,3400.0,166.0,3284.0,87.0,8.0
2020-4-13,Panama,3472.0,72.0,3317.0,94.0,7.0
2020-4-14,Panama,3574.0,102.0,3407.0,95.0,1.0
2020-4-15,Panama,3751.0,177.0,3573.0,103.0,8.0
2020-4-16,Panama,3751.0,0.0,3573.0,103.0,0.0
2020-4-17,Panama,4016.0,265.0,3809.0,109.0,6.0
2020-4-18,Panama,4210.0,194.0,3972.0,116.0,7.0
2020-4-19,Panama,4273.0,63.0,4013.0,120.0,4.0
2020-4-20,Panama,4467.0,194.0,4176.0,126.0,6.0
2020-4-21,Panama,4658.0,191.0,4318.0,136.0,10.0
2020-4-22,Panama,4821.0,163.0,4449.0,141.0,5.0
2020-4-23,Panama,4992.0,171.0,4593.0,144.0,3.0
2020-4-24,Panama,5166.0,174.0,4749.0,146.0,2.0
2020-4-25,Panama,5338.0,172.0,4865.0,154.0,8.0
2020-4-26,Panama,5538.0,200.0,5041.0,159.0,5.0
2020-4-27,Panama,5779.0,241.0,5245.0,165.0,6.0
2020-4-28,Panama,6021.0,242.0,5399.0,167.0,2.0
2020-4-29,Panama,6200.0,179.0,5540.0,176.0,9.0
2020-4-30,Panama,6378.0,178.0,5673.0,178.0,2.0
2020-5-01,Panama,6532.0,154.0,5768.0,188.0,10.0
2020-5-02,Panama,6720.0,188.0,5906.0,192.0,4.0
2020-5-03,Panama,7090.0,370.0,6252.0,197.0,5.0
2020-5-04,Panama,7197.0,107.0,6356.0,200.0,3.0
2020-5-05,Panama,7387.0,190.0,6458.0,203.0,3.0
2020-5-06,Panama,7523.0,136.0,6490.0,210.0,7.0
2020-5-07,Panama,7731.0,208.0,6654.0,218.0,8.0
2020-5-08,Panama,7868.0,137.0,6757.0,225.0,7.0
2020-5-09,Panama,8070.0,202.0,6953.0,231.0,6.0
2020-5-10,Panama,8282.0,212.0,3544.0,237.0,6.0
2020-5-11,Panama,8448.0,166.0,3517.0,244.0,7.0
2020-5-12,Panama,8616.0,168.0,3680.0,249.0,5.0
2020-5-13,Panama,8783.0,167.0,2510.0,252.0,3.0
2020-5-14,Panama,8944.0,161.0,2621.0,256.0,4.0
2020-5-15,Panama,9118.0,174.0,2778.0,260.0,4.0
2020-5-16,Panama,9268.0,150.0,2922.0,266.0,6.0
2020-5-17,Panama,9449.0,181.0,3100.0,269.0,3.0
2020-5-18,Panama,9606.0,157.0,3250.0,275.0,6.0
2020-5-19,Panama,9867.0,261.0,3392.0,281.0,6.0
2020-5-20,Panama,9977.0,110.0,3496.0,287.0,6.0
2020-5-21,Panama,10116.0,139.0,3580.0,291.0,4.0
2020-5-22,Panama,10267.0,151.0,3697.0,295.0,4.0
2020-5-23,Panama,10577.0,310.0,3999.0,299.0,4.0
2020-5-24,Panama,10926.0,349.0,4341.0,306.0,7.0
2020-5-25,Panama,11183.0,257.0,4594.0,310.0,4.0
2020-5-26,Panama,11447.0,264.0,4755.0,313.0,3.0
2020-5-27,Panama,11728.0,281.0,4034.0,315.0,2.0
2020-5-28,Panama,12131.0,403.0,4432.0,320.0,5.0
2020-5-29,Panama,12531.0,400.0,4665.0,326.0,6.0
2020-5-30,Panama,13018.0,487.0,3274.0,330.0,4.0
2020-5-31,Panama,13463.0,445.0,3613.0,336.0,6.0
2020-6-01,Panama,13837.0,374.0,3979.0,344.0,8.0
2020-6-02,Panama,14095.0,258.0,4229.0,352.0,8.0
2020-6-03,Panama,14609.0,514.0,4733.0,357.0,5.0
2020-6-04,Panama,15044.0,435.0,5062.0,363.0,6.0
2020-6-05,Panama,15463.0,419.0,5374.0,370.0,7.0
2020-6-06,Panama,16004.0,541.0,5500.0,386.0,16.0
2020-6-07,Panama,16425.0,421.0,5814.0,393.0,7.0
2020-6-08,Panama,16854.0,429.0,6055.0,398.0,5.0
2020-6-09,Panama,17233.0,379.0,6269.0,403.0,5.0
2020-6-10,Panama,17889.0,656.0,6499.0,413.0,10.0
2020-6-11,Panama,18586.0,697.0,7191.0,418.0,5.0
2020-6-12,Panama,19211.0,625.0,5031.0,421.0,3.0
2020-6-13,Panama,20059.0,848.0,5871.0,429.0,8.0
2020-6-14,Panama,20686.0,627.0,6483.0,437.0,8.0
2020-6-15,Panama,21422.0,736.0,7208.0,448.0,11.0
2020-6-16,Panama,21962.0,540.0,7731.0,457.0,9.0
2020-6-17,Panama,22597.0,635.0,8353.0,470.0,13.0
2020-6-18,Panama,23351.0,754.0,9094.0,475.0,5.0
2020-6-19,Panama,24274.0,923.0,9430.0,485.0,10.0
2020-6-20,Panama,25222.0,948.0,10370.0,493.0,8.0
2020-6-21,Panama,26030.0,808.0,11170.0,501.0,8.0
2020-6-22,Panama,26752.0,722.0,11567.0,521.0,20.0
2020-6-23,Panama,27314.0,562.0,12084.0,536.0,15.0
2020-6-24,Panama,28030.0,716.0,12689.0,547.0,11.0
2020-6-25,Panama,29037.0,1007.0,13673.0,564.0,17.0
2020-6-26,Panama,29905.0,868.0,14060.0,575.0,11.0
2020-6-27,Panama,30658.0,753.0,14696.0,592.0,17.0
2020-6-28,Panama,31686.0,1028.0,15612.0,604.0,12.0
2020-6-29,Panama,32785.0,1099.0,16570.0,620.0,16.0
2020-6-30,Panama,33550.0,765.0,17174.0,631.0,11.0
2020-7-01,Panama,34463.0,913.0,17873.0,645.0,14.0
2020-7-02,Panama,35237.0,774.0,18125.0,667.0,22.0
2020-7-03,Panama,35995.0,758.0,18352.0,698.0,31.0
2020-7-04,Panama,36983.0,988.0,18502.0,720.0,22.0
2020-7-05,Panama,38149.0,1166.0,19416.0,747.0,27.0
2020-7-06,Panama,39334.0,1185.0,20528.0,770.0,23.0
2020-7-07,Panama,40291.0,957.0,20766.0,799.0,29.0
2020-7-08,Panama,41251.0,960.0,20963.0,819.0,20.0
2020-7-09,Panama,42216.0,965.0,20940.0,839.0,20.0
2020-7-10,Panama,43257.0,1041.0,20968.0,863.0,24.0
2020-7-11,Panama,44332.0,1075.0,21269.0,893.0,30.0
2020-7-12,Panama,45633.0,1301.0,21685.0,909.0,16.0
2020-7-13,Panama,47173.0,1540.0,22322.0,932.0,23.0
2020-7-14,Panama,48096.0,923.0,22473.0,960.0,28.0
2020-7-15,Panama,49243.0,1147.0,22844.0,982.0,22.0
2020-7-16,Panama,50373.0,1130.0,23531.0,1000.0,18.0
2020-7-17,Panama,51408.0,1035.0,23850.0,1038.0,38.0
2020-7-18,Panama,52261.0,853.0,23696.0,1071.0,33.0
2020-7-19,Panama,53468.0,1207.0,23890.0,1096.0,25.0
2020-7-20,Panama,54426.0,958.0,24135.0,1127.0,31.0
2020-7-21,Panama,55153.0,727.0,23919.0,1159.0,32.0
2020-7-22,Panama,55906.0,753.0,23604.0,1180.0,21.0
2020-7-23,Panama,56817.0,911.0,23780.0,1209.0,29.0
2020-7-24,Panama,57993.0,1176.0,24039.0,1250.0,41.0
2020-7-25,Panama,58864.0,871.0,24161.0,1275.0,25.0
2020-7-26,Panama,60296.0,1432.0,24871.0,1294.0,19.0
2020-7-27,Panama,61442.0,1146.0,25034.0,1322.0,28.0
2020-7-28,Panama,62223.0,781.0,24693.0,1349.0,27.0
2020-7-29,Panama,63269.0,1046.0,24579.0,1374.0,25.0
2020-7-30,Panama,64191.0,922.0,24576.0,1397.0,23.0
2020-7-31,Panama,65256.0,1065.0,24669.0,1421.0,24.0
2020-8-01,Panama,66383.0,1127.0,24853.0,1449.0,28.0
2020-8-02,Panama,67453.0,1070.0,24944.0,1471.0,22.0
2020-8-03,Panama,68456.0,1003.0,24866.0,1497.0,26.0
2020-8-04,Panama,69424.0,968.0,24572.0,1522.0,25.0
2020-8-05,Panama,70231.0,807.0,23886.0,1553.0,31.0
2020-8-06,Panama,71418.0,1187.0,24186.0,1574.0,21.0
2020-8-07,Panama,72560.0,1142.0,24294.0,1591.0,17.0
2020-8-08,Panama,73651.0,1091.0,24558.0,1609.0,18.0
2020-8-09,Panama,74492.0,841.0,24105.0,1639.0,30.0
2020-8-10,Panama,75394.0,902.0,24220.0,1664.0,25.0
2020-8-11,Panama,76464.0,1070.0,24119.0,1680.0,16.0
2020-8-12,Panama,77377.0,913.0,24077.0,1703.0,23.0
2020-8-13,Panama,78446.0,1069.0,24514.0,1722.0,19.0
2020-8-14,Panama,79402.0,956.0,24782.0,1734.0,12.0
2020-8-15,Panama,80665.0,1263.0,25062.0,1746.0,12.0
2020-8-16,Panama,81940.0,1275.0,25172.0,1767.0,21.0
2020-8-17,Panama,82543.0,603.0,24910.0,1788.0,21.0
2020-8-18,Panama,82790.0,247.0,23790.0,1809.0,21.0
2020-8-19,Panama,83754.0,964.0,23653.0,1827.0,18.0
2020-8-20,Panama,83855.0,101.0,22837.0,1844.0,17.0
2020-8-21,Panama,84392.0,537.0,22811.0,1859.0,15.0
2020-8-22,Panama,85480.0,1088.0,23074.0,1878.0,19.0
2020-8-23,Panama,86900.0,1420.0,23588.0,1892.0,14.0
2020-8-24,Panama,87485.0,585.0,23394.0,1906.0,14.0
2020-8-25,Panama,88381.0,896.0,23703.0,1919.0,13.0
2020-8-26,Panama,89082.0,701.0,23555.0,1932.0,13.0
2020-8-27,Panama,89982.0,900.0,24038.0,1948.0,16.0
2020-8-28,Panama,90624.0,642.0,24056.0,1966.0,18.0
2020-8-29,Panama,91337.0,713.0,24235.0,1983.0,17.0
2020-8-30,Panama,92065.0,728.0,24323.0,1995.0,12.0
2020-8-31,Panama,92982.0,917.0,24807.0,2002.0,7.0
2020-9-01,Panama,93552.0,570.0,24560.0,2018.0,16.0
2020-9-02,Panama,94084.0,532.0,24567.0,2030.0,12.0
2020-9-03,Panama,94914.0,830.0,24670.0,2046.0,16.0
2020-9-04,Panama,95596.0,682.0,24791.0,2063.0,17.0
2020-9-05,Panama,96305.0,709.0,25007.0,2075.0,12.0
2020-9-06,Panama,97043.0,738.0,25296.0,2086.0,11.0
2020-9-07,Panama,97578.0,535.0,25232.0,2099.0,13.0
2020-9-08,Panama,98407.0,829.0,25549.0,2107.0,8.0
2020-9-09,Panama,99042.0,635.0,25507.0,2116.0,9.0
2020-9-10,Panama,99715.0,673.0,25385.0,2127.0,11.0
2020-9-11,Panama,100330.0,615.0,25332.0,2140.0,13.0
2020-9-12,Panama,101041.0,711.0,25410.0,2155.0,15.0
2020-9-13,Panama,101745.0,704.0,25472.0,2166.0,11.0
2020-9-14,Panama,102204.0,459.0,25249.0,2173.0,7.0
2020-9-15,Panama,102832.0,628.0,25053.0,2187.0,14.0
2020-9-16,Panama,103466.0,634.0,24481.0,2198.0,11.0
2020-9-17,Panama,104138.0,672.0,24044.0,2213.0,15.0
2020-9-18,Panama,104879.0,741.0,23557.0,2229.0,16.0
2020-9-19,Panama,105601.0,722.0,23164.0,2247.0,18.0
2020-9-20,Panama,106203.0,602.0,22581.0,2257.0,10.0
2020-9-21,Panama,106810.0,607.0,22218.0,2272.0,15.0
2020-9-22,Panama,107284.0,474.0,21681.0,2285.0,13.0
2020-9-23,Panama,107990.0,706.0,21262.0,2291.0,6.0
2020-9-24,Panama,108726.0,736.0,20935.0,2297.0,6.0
2020-9-25,Panama,109431.0,705.0,20962.0,2311.0,14.0
2020-9-26,Panama,110108.0,677.0,20989.0,2323.0,12.0
2020-9-27,Panama,110555.0,447.0,21000.0,2340.0,17.0
2020-9-28,Panama,111277.0,722.0,21234.0,2348.0,8.0
2020-9-29,Panama,111853.0,576.0,21287.0,2364.0,16.0
2020-9-30,Panama,112595.0,742.0,21162.0,2372.0,8.0
2021-1-01,Panama,249733.0,2943.0,47741.0,4064.0,42.0
2021-1-02,Panama,251764.0,2031.0,47967.0,4103.0,39.0
2021-1-03,Panama,253736.0,1972.0,47780.0,4140.0,37.0
2021-1-04,Panama,256230.0,2494.0,48345.0,4197.0,57.0
2021-1-05,Panama,259770.0,3540.0,49445.0,4238.0,41.0
2021-1-06,Panama,264956.0,5186.0,52053.0,4283.0,45.0
2021-1-07,Panama,269091.0,4135.0,52114.0,4321.0,38.0
2021-1-08,Panama,273037.0,3946.0,53313.0,4363.0,42.0
2021-1-09,Panama,276772.0,3735.0,54822.0,4406.0,43.0
2021-1-10,Panama,279196.0,2424.0,55597.0,4455.0,49.0
2021-1-11,Panama,281353.0,2157.0,56020.0,4500.0,45.0
2021-1-12,Panama,285093.0,3740.0,56897.0,4561.0,61.0
2021-1-13,Panama,288408.0,3315.0,56673.0,4594.0,33.0
2021-1-14,Panama,291285.0,2877.0,55932.0,4651.0,57.0
2021-1-15,Panama,293592.0,2307.0,54608.0,4689.0,38.0
2021-1-16,Panama,296269.0,2677.0,54577.0,4738.0,49.0
2021-1-17,Panama,298019.0,1750.0,54233.0,4787.0,49.0
2021-1-18,Panama,299361.0,1342.0,53405.0,4828.0,41.0
2021-1-19,Panama,301534.0,2173.0,53513.0,4864.0,36.0
2021-1-20,Panama,303777.0,2243.0,52413.0,4912.0,48.0
2021-1-21,Panama,305752.0,1975.0,50593.0,4944.0,32.0
2021-1-22,Panama,307793.0,2041.0,49310.0,4980.0,36.0
2021-1-23,Panama,309851.0,2058.0,48220.0,5034.0,54.0
2021-1-24,Panama,311244.0,1393.0,47086.0,5063.0,29.0
2021-1-25,Panama,312158.0,914.0,45769.0,5098.0,35.0
2021-1-26,Panama,313834.0,1676.0,45202.0,5137.0,39.0
2021-1-27,Panama,315400.0,1566.0,43690.0,5176.0,39.0
2021-1-28,Panama,316808.0,1408.0,41975.0,5196.0,20.0
2021-1-29,Panama,318253.0,1445.0,40852.0,5221.0,25.0
2021-1-30,Panama,319453.0,1200.0,39403.0,5244.0,23.0
2021-1-31,Panama,320379.0,926.0,38692.0,5270.0,26.0
2021-2-01,Panama,321103.0,724.0,37365.0,5296.0,26.0
2021-2-02,Panama,322201.0,1098.0,36035.0,5339.0,43.0
2021-2-03,Panama,323382.0,1181.0,34718.0,5366.0,27.0
2021-2-04,Panama,324489.0,1107.0,33608.0,5391.0,25.0
2021-2-05,Panama,325487.0,998.0,32215.0,5426.0,35.0
2021-2-06,Panama,326464.0,977.0,30885.0,5455.0,29.0
2021-2-07,Panama,327091.0,627.0,29309.0,5480.0,25.0
2021-2-08,Panama,327654.0,563.0,27738.0,5506.0,26.0
2021-2-09,Panama,328476.0,822.0,25295.0,5531.0,25.0
2021-2-10,Panama,329367.0,891.0,23207.0,5550.0,19.0
2021-2-11,Panama,330075.0,708.0,20893.0,5572.0,22.0
2021-2-12,Panama,330985.0,910.0,18756.0,5595.0,23.0
2021-2-13,Panama,331692.0,707.0,16775.0,5621.0,26.0
2021-2-14,Panama,332179.0,487.0,14760.0,5636.0,15.0
2021-2-15,Panama,332679.0,500.0,13254.0,5642.0,6.0
2021-2-16,Panama,333251.0,572.0,12799.0,5655.0,13.0
2021-2-17,Panama,333755.0,504.0,12035.0,5672.0,17.0
2021-2-18,Panama,334463.0,708.0,11337.0,5694.0,22.0
2021-2-19,Panama,335339.0,876.0,10833.0,5711.0,17.0
2021-2-20,Panama,336037.0,698.0,10489.0,5727.0,16.0
2021-2-21,Panama,336521.0,484.0,10111.0,5742.0,15.0
2021-2-22,Panama,337087.0,566.0,9892.0,5756.0,14.0
2021-2-23,Panama,337805.0,718.0,9795.0,5772.0,16.0
2020-1-22,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-23,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-24,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-25,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-26,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-27,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-28,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-29,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-30,Poland,0.0,0.0,0.0,0.0,0.0
2020-1-31,Poland,0.0,0.0,0.0,0.0,0.0
2020-10-01,Poland,93481.0,1967.0,20537.0,2543.0,30.0
2020-10-02,Poland,95773.0,2292.0,21850.0,2570.0,27.0
2020-10-03,Poland,98140.0,2367.0,23327.0,2604.0,34.0
2020-10-04,Poland,100074.0,1934.0,24441.0,2630.0,26.0
2020-10-05,Poland,102080.0,2006.0,25869.0,2659.0,29.0
2020-10-06,Poland,104316.0,2236.0,27441.0,2717.0,58.0
2020-10-07,Poland,107319.0,3003.0,29182.0,2791.0,74.0
2020-10-08,Poland,111599.0,4280.0,32242.0,2867.0,76.0
2020-10-09,Poland,116338.0,4739.0,35544.0,2919.0,52.0
2020-10-10,Poland,121638.0,5300.0,39684.0,2972.0,53.0
2020-10-11,Poland,125816.0,4178.0,42510.0,3004.0,32.0
2020-10-12,Poland,130210.0,4394.0,45971.0,3038.0,34.0
2020-10-13,Poland,135278.0,5068.0,50173.0,3101.0,63.0
2020-10-14,Poland,141804.0,6526.0,54740.0,3217.0,116.0
2020-10-15,Poland,149903.0,8099.0,61007.0,3308.0,91.0
2020-10-16,Poland,157608.0,7705.0,66395.0,3440.0,132.0
2020-10-17,Poland,167230.0,9622.0,73544.0,3524.0,84.0
2020-10-18,Poland,175766.0,8536.0,79542.0,3573.0,49.0
2020-10-19,Poland,183248.0,7482.0,85620.0,3614.0,41.0
2020-10-20,Poland,192539.0,9291.0,92862.0,3721.0,107.0
2020-10-21,Poland,202579.0,10040.0,99844.0,3851.0,130.0
2020-10-22,Poland,214686.0,12107.0,108463.0,4019.0,168.0
2020-10-23,Poland,228318.0,13632.0,119054.0,4172.0,153.0
2020-10-24,Poland,241946.0,13628.0,128252.0,4350.0,178.0
2020-10-25,Poland,253688.0,11742.0,136632.0,4437.0,87.0
2020-10-26,Poland,263929.0,10241.0,144145.0,4482.0,45.0
2020-10-27,Poland,280229.0,16300.0,156380.0,4612.0,130.0
2020-10-28,Poland,299049.0,18820.0,170697.0,4848.0,236.0
2020-10-29,Poland,319205.0,20156.0,184789.0,5149.0,301.0
2020-10-30,Poland,340834.0,21629.0,200759.0,5351.0,202.0
2020-10-31,Poland,362731.0,21897.0,216820.0,5631.0,280.0
2020-11-01,Poland,379902.0,17171.0,227524.0,5783.0,152.0
2020-11-02,Poland,395480.0,15578.0,235192.0,5875.0,92.0
2020-11-03,Poland,414844.0,19364.0,248756.0,6102.0,227.0
2020-11-04,Poland,439536.0,24692.0,264102.0,6474.0,372.0
2020-11-05,Poland,466679.0,27143.0,282157.0,6841.0,367.0
2020-11-06,Poland,493765.0,27086.0,297804.0,7286.0,445.0
2020-11-07,Poland,521640.0,27875.0,313495.0,7635.0,349.0
2020-11-08,Poland,546425.0,24785.0,329191.0,7871.0,236.0
2020-11-09,Poland,568138.0,21713.0,340723.0,8044.0,173.0
2020-11-10,Poland,593592.0,25454.0,354557.0,8374.0,330.0
2020-11-11,Poland,618813.0,25221.0,367135.0,8803.0,429.0
2020-11-12,Poland,641496.0,22683.0,378069.0,9078.0,275.0
2020-11-13,Poland,665547.0,24051.0,388470.0,9497.0,419.0
2020-11-14,Poland,691118.0,25571.0,398858.0,10045.0,548.0
2020-11-15,Poland,712972.0,21854.0,407841.0,10348.0,303.0
2020-11-16,Poland,733788.0,20816.0,417275.0,10491.0,143.0
2020-11-17,Poland,752940.0,19152.0,417810.0,10848.0,357.0
2020-11-18,Poland,772823.0,19883.0,418489.0,11451.0,603.0
2020-11-19,Poland,796798.0,23975.0,422824.0,12088.0,637.0
2020-11-20,Poland,819262.0,22464.0,424748.0,12714.0,626.0
2020-11-21,Poland,842864.0,23602.0,422501.0,13288.0,574.0
2020-11-22,Poland,861331.0,18467.0,423742.0,13618.0,330.0
2020-11-23,Poland,898927.0,37596.0,446285.0,13774.0,156.0
2020-11-24,Poland,909060.0,10133.0,440029.0,14314.0,540.0
2020-11-25,Poland,924425.0,15365.0,439910.0,14988.0,674.0
2020-11-26,Poland,941356.0,16931.0,430919.0,15568.0,580.0
2020-11-27,Poland,958415.0,17059.0,425632.0,16147.0,579.0
2020-11-28,Poland,973592.0,15177.0,418573.0,16746.0,599.0
2020-11-29,Poland,985078.0,11486.0,408620.0,17029.0,283.0
2020-11-30,Poland,990819.0,5741.0,396155.0,17150.0,121.0
2020-12-01,Poland,999892.0,9073.0,384704.0,17599.0,449.0
2020-12-02,Poland,1013772.0,13880.0,372584.0,18208.0,609.0
2020-12-03,Poland,1028607.0,14835.0,363219.0,18828.0,620.0
2020-12-04,Poland,1041843.0,13236.0,356071.0,19359.0,531.0
